"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010038","response to metal ion","54/1189","347/18805",0.155619596541787,2.46125022116762,7.13771830501733,7.06325810446823e-10,7.30726156625895e-08,5.23559782557042e-08,"4493/57817/4501/4502/4499/6505/2203/144402/6898/2266/2243/2244/4495/929/5359/4489/445/7057/5530/80271/10243/1956/3162/9076/7036/6786/311/2821/351/3795/284111/2729/10628/5516/48/567/4129/847/3613/3091/1965/6382/5641/4519/4512/3158/4864/1740/4193/3297/5562/23498/4204/8826",54
"GO:0010586","miRNA metabolic process","27/1189","110/18805",0.245454545454545,3.88206284884165,7.87588657113659,7.19982186402892e-10,7.31553328684367e-08,5.24152445101203e-08,"4781/6774/2099/5460/4086/367/1956/4853/4609/5467/351/2627/2309/7003/6921/3091/2908/3725/6720/4088/1655/9612/7422/23053/5465/4790/79670",27
"GO:0043603","amide metabolic process","67/1189","480/18805",0.139583333333333,2.20762370339221,6.96294001206472,7.65015454033965e-10,7.63673321658467e-08,5.47166177926786e-08,"4837/1559/229/3034/6505/2180/6999/3479/8876/3949/9615/166929/445/2730/7132/570/1514/84532/8801/38/5046/256435/1191/2938/7498/435/3459/11001/6470/6480/6482/8613/441024/9334/137964/348158/5230/1369/123876/51703/10400/2356/383/9446/8884/2936/10841/2729/32/22978/2181/54103/10020/1942/5166/55331/7357/8301/373156/8034/3141/9971/5163/3158/5007/427/5562",67
"GO:0050878","regulation of body fluid levels","58/1189","388/18805",0.149484536082474,2.36421926074931,7.05428486559069,8.02421383361678e-10,7.87203046780681e-08,5.64025048595241e-08,"6288/710/51129/3273/5054/2266/2243/2244/9060/2158/8835/3083/5873/2131/462/5359/5581/5627/7057/2355/5530/2161/3572/302/7498/1956/4067/133/725/160851/5340/3570/3827/11234/1579/7494/7006/137964/51156/2821/2153/1361/50848/2147/3091/3717/1036/2160/350/5265/10672/4627/7414/9612/7422/7372/4645/60",58
"GO:1902893","regulation of miRNA transcription","22/1189","76/18805",0.289473684210526,4.57826125448187,8.1205219571035,9.29110078345638e-10,8.91659219064604e-08,6.38867108581484e-08,"4781/6774/2099/5460/4086/367/1956/4853/4609/5467/351/2627/2309/7003/3091/2908/3725/6720/4088/9612/7422/5465",22
"GO:0048732","gland development","64/1189","451/18805",0.141906873614191,2.24437237873411,6.94921370593876,9.40238192335259e-10,8.91659219064604e-08,6.38867108581484e-08,"5105/3084/4781/7052/2267/8835/2131/8854/2099/445/570/38/7498/367/1956/5774/51733/28996/4853/59277/6715/64478/3643/23242/1051/7494/3249/54206/1969/9076/137964/51156/2627/1999/2356/8829/3398/4478/1361/5604/3091/3717/1036/2908/9420/6778/4088/50/5629/9612/3280/84159/3158/1374/7422/4864/7372/8837/51599/4790/7049/4233/2260/8660",64
"GO:0006520","amino acid metabolic process","47/1189","283/18805",0.166077738515901,2.62665422438311,7.1631974256252,1.04229884361916e-09,9.72242691834921e-08,6.96604559333392e-08,"3242/10993/3034/2805/4143/6999/6898/189/216/3081/445/2730/8942/570/38/374569/5095/81539/51733/435/5352/5805/6470/10247/1806/441024/54363/130013/4522/8564/4482/2356/383/10841/2729/2108/23576/1036/1892/5184/56267/493/9971/10056/23498/4204/80017",47
"GO:0030258","lipid modification","37/1189","194/18805",0.190721649484536,3.01641767750774,7.33430395292886,1.31005621129245e-09,1.2022935229442e-07,8.61434245557836e-08,"1576/1558/1571/8647/10891/1577/84879/83752/6342/38/440503/11001/160851/51422/8613/127/54363/5467/4051/55268/37/81537/10449/32/2108/1666/5166/3030/8776/1892/1374/10162/5465/5562/5728/3032/8660",37
"GO:1901605","alpha-amino acid metabolic process","38/1189","203/18805",0.187192118226601,2.96059527607337,7.29656656148449,1.3659569392585e-09,1.23369761656839e-07,8.83935041896103e-08,"3242/10993/3034/2805/4143/6999/6898/189/3081/445/2730/8942/570/38/374569/81539/435/5352/6470/10247/441024/54363/130013/4522/8564/4482/2356/383/10841/2729/23576/1036/56267/493/9971/23498/4204/80017",38
"GO:0007264","small GTPase-mediated signal transduction","67/1189","487/18805",0.137577002053388,2.17589194584858,6.83054358298943,1.41037953572934e-09,1.25391555598437e-07,8.98421043072324e-08,"9771/2203/57568/7052/3479/153020/345/23362/8997/23365/19/388/6453/5900/613/57186/1026/4853/390/29984/11214/23550/10260/7204/55160/7074/1718/80005/57584/143872/23268/22800/90627/3688/23092/8829/396/11261/5516/1398/50848/153090/392/6655/23191/85440/84952/64759/5962/8301/10672/64787/9908/5908/4924/8615/26037/5906/9732/5649/387/57480/5879/4233/185/8874/10163",67
"GO:0016125","sterol metabolic process","33/1189","161/18805",0.204968944099379,3.24175020503685,7.42152247168497,1.51340171448539e-09,1.32480857775721e-07,9.49215358737155e-08,"1576/1559/3638/1066/1582/3949/8542/5444/25987/341/19/51422/6822/5467/54206/1718/37/351/2230/949/10449/27329/847/3931/116519/9420/6720/10613/9971/3158/4864/10162/5562",33
"GO:0006956","complement activation","20/1189","65/18805",0.307692307692308,4.86640357119752,8.11225261434316,1.63677715364334e-09,1.39300097687168e-07,9.98074698626215e-08,"735/715/710/716/3075/718/729/2/10878/733/8547/722/1191/10747/712/725/5648/732/731/727",20
"GO:0019319","hexose biosynthetic process","24/1189","92/18805",0.260869565217391,4.12586389731963,7.80826721180019,1.6789554742194e-09,1.39300097687168e-07,9.98074698626215e-08,"4837/10993/229/5105/2805/2203/10891/23516/5091/2308/4485/51422/5950/5207/6934/2542/2821/5230/5771/2908/57486/5236/5465/6652",24
"GO:2000628","regulation of miRNA metabolic process","24/1189","92/18805",0.260869565217391,4.12586389731963,7.80826721180019,1.6789554742194e-09,1.39300097687168e-07,9.98074698626215e-08,"4781/6774/2099/5460/4086/367/1956/4853/4609/5467/351/2627/2309/7003/3091/2908/3725/6720/4088/9612/7422/23053/5465/4790",24
"GO:0034440","lipid oxidation","27/1189","114/18805",0.236842105263158,3.74585011730335,7.63968377041912,1.68922789813964e-09,1.39300097687168e-07,9.98074698626215e-08,"8647/10891/84879/83752/6342/38/440503/11001/51422/127/54363/5467/4051/55268/37/10449/32/2108/1666/5166/3030/1892/1374/5465/5562/3032/8660",27
"GO:0043648","dicarboxylic acid metabolic process","25/1189","100/18805",0.25,3.95395290159798,7.69461877828408,2.0266021977135e-09,1.6473380721414e-07,1.18030531003675e-07,"5105/3034/2805/6898/445/2730/8942/8801/435/6470/441024/130013/3418/4522/8564/2356/10840/10841/2729/9380/25902/56267/9971/23498/80017",25
"GO:0002455","humoral immune response mediated by circulating immunoglobulin","18/1189","54/18805",0.333333333333333,5.27193720213064,8.16717611395468,2.51714873944216e-09,2.01726427146843e-07,1.44535464312224e-07,"3263/735/715/710/716/718/729/733/602/722/1191/10747/712/725/732/731/727/975",18
"GO:2000377","regulation of reactive oxygen species metabolic process","32/1189","156/18805",0.205128205128205,3.24426904746501,7.31260040632687,2.61904671242941e-09,2.06977441579491e-07,1.48297776567823e-07,"1401/3240/83875/5873/5581/7057/8870/7498/613/1956/2308/440503/1026/51181/140885/2643/351/1645/2309/2147/3091/55022/23530/5446/8737/10131/387/8837/5465/2534/5879/185",32
"GO:0046364","monosaccharide biosynthetic process","24/1189","94/18805",0.25531914893617,4.03807955907879,7.67144132767294,2.68927746850773e-09,2.09541506147221e-07,1.50134909501098e-07,"4837/10993/229/5105/2805/2203/10891/23516/5091/2308/4485/51422/5950/5207/6934/2542/2821/5230/5771/2908/57486/5236/5465/6652",24
"GO:0046890","regulation of lipid biosynthetic process","37/1189","199/18805",0.185929648241206,2.94062828862563,7.14997931642715,2.72514436817124e-09,2.09541506147221e-07,1.50134909501098e-07,"5105/3638/1066/718/345/3949/84879/9563/6342/10580/341/133/440503/7494/37/2822/9926/949/11261/2181/116519/5166/2908/26137/6720/476/5629/51085/10613/9971/10162/427/972/5465/5562/4790/3490",37
"GO:0006641","triglyceride metabolic process","26/1189","110/18805",0.236363636363636,3.738282743329,7.48297501382657,3.53101240303047e-09,2.67886140976578e-07,1.91938400518414e-07,"5105/2180/3638/84803/718/11343/345/2710/3949/84879/341/13/440503/9388/51099/137964/9663/2822/9926/10998/949/847/116519/350/6720/1374",26
"GO:0008203","cholesterol metabolic process","31/1189","150/18805",0.206666666666667,3.268601065321,7.24717139188264,3.82995850476658e-09,2.86742945948971e-07,2.05449159126883e-07,"1576/1559/3638/1066/3949/8542/5444/25987/341/19/6822/5467/54206/1718/37/351/2230/949/10449/27329/847/3931/116519/9420/6720/10613/9971/3158/4864/10162/5562",31
"GO:0010565","regulation of ketone metabolic process","30/1189","142/18805",0.211267605633803,3.34136864923773,7.27588189483443,3.9520466392436e-09,2.92040849055793e-07,2.09245066764053e-07,"8647/3638/1066/10891/345/84879/9563/83752/341/133/440503/51422/5467/37/5230/9926/32/116519/5166/6720/5629/51085/10613/9971/9612/5163/1374/972/5465/8660",30
"GO:0002526","acute inflammatory response","26/1189","111/18805",0.234234234234234,3.70460452041613,7.42465943396574,4.33736674483679e-09,3.16405343309248e-07,2.26702043222036e-07,"1401/6288/3240/325/5004/3929/718/8876/2/2131/2683/9180/5359/445/3557/2161/3572/84699/5005/3133/3570/1051/7036/2147/5265/90",26
"GO:0006094","gluconeogenesis","23/1189","89/18805",0.258426966292135,4.0872322128878,7.58438166971019,4.45824218085165e-09,3.21106303911973e-07,2.30070246055142e-07,"4837/10993/229/5105/2805/2203/10891/23516/5091/2308/4485/51422/5950/5207/6934/2542/2821/5230/5771/2908/57486/5236/5465",23
"GO:0042593","glucose homeostasis","44/1189","268/18805",0.164179104477612,2.59662578612405,6.83932448376453,5.10207099816104e-09,3.62884799744204e-07,2.60004223366812e-07,"5105/10891/23516/5581/2646/3383/6774/2730/2081/2355/5530/55638/2308/64478/3643/5950/5467/7494/6934/2542/7074/2821/123876/56262/5771/2642/2822/2309/133308/2729/1361/3091/1408/5166/26137/4088/9501/51085/9971/10723/5007/5562/3607/8660",44
"GO:0051384","response to glucocorticoid","29/1189","136/18805",0.213235294117647,3.37248923959828,7.2139906559009,5.72361012120103e-09,3.97970178653115e-07,2.85142632859775e-07,"5105/2690/2805/6898/2/445/3557/7538/2355/687/1956/133/1026/6715/5207/9076/1369/2309/4129/4537/3717/1036/2908/6382/677/678/3158/8837/3490",29
"GO:0033500","carbohydrate homeostasis","44/1189","269/18805",0.163568773234201,2.58697290216076,6.81082997189159,5.73524686283927e-09,3.97970178653115e-07,2.85142632859775e-07,"5105/10891/23516/5581/2646/3383/6774/2730/2081/2355/5530/55638/2308/64478/3643/5950/5467/7494/6934/2542/7074/2821/123876/56262/5771/2642/2822/2309/133308/2729/1361/3091/1408/5166/26137/4088/9501/51085/9971/10723/5007/5562/3607/8660",44
"GO:0006790","sulfur compound metabolic process","50/1189","329/18805",0.151975683890578,2.40361878516595,6.67276056918347,6.79175039860448e-09,4.62560497737499e-07,3.31421109561989e-07,"2690/6505/2180/4143/6999/9060/189/8876/2131/2730/570/84532/8801/38/58472/2938/9645/11001/8460/8459/441024/6822/2328/5167/7358/6934/3340/137964/348158/5230/4522/123876/51703/4482/2990/9446/8884/337876/2936/2729/32/2181/5166/1036/373156/3141/7263/5163/3158/10560",50
"GO:0006639","acylglycerol metabolic process","29/1189","137/18805",0.211678832116788,3.34787252982019,7.16552969001396,6.82866112652899e-09,4.62560497737499e-07,3.31421109561989e-07,"5105/2180/3638/84803/718/11057/11343/345/2710/3949/84879/341/13/440503/160851/9388/51099/137964/9663/2822/9926/10998/949/847/116519/350/9489/6720/1374",29
"GO:0008206","bile acid metabolic process","17/1189","51/18805",0.333333333333333,5.27193720213064,7.93643365075998,6.98029321850968e-09,4.67269040156707e-07,3.34794744709449e-07,"8647/1066/1582/2494/6342/570/114883/11001/6822/54206/1645/10998/9420/5629/9971/4864/5007",17
"GO:0170035","L-amino acid catabolic process","21/1189","77/18805",0.272727272727273,4.31340316537962,7.56896231252291,7.31631244666967e-09,4.84067649087796e-07,3.46830821370277e-07,"3242/10993/3034/2805/4143/6999/6898/189/3081/8942/6470/10247/130013/8564/383/10841/23576/1036/56267/493/23498",21
"GO:0009259","ribonucleotide metabolic process","54/1189","371/18805",0.1455525606469,2.30203187801931,6.58053462038646,8.00825372953668e-09,5.14077168741754e-07,3.68332415972031e-07,"229/27115/2203/3479/9060/1723/9615/6774/8870/1503/7498/51733/51422/8460/7378/8459/1806/6095/6822/3643/4539/5167/5207/1969/132/2821/5230/4522/351/4535/151531/22978/4540/79631/4537/4508/204/3091/55022/26137/2618/51727/5236/6390/51085/1740/7372/4538/55526/5465/5562/23786/4726/3607",54
"GO:1901654","response to ketone","39/1189","225/18805",0.173333333333333,2.74140734510793,6.82701998098197,8.07136218573298e-09,5.14077168741754e-07,3.68332415972031e-07,"5105/2690/2203/6898/5244/11057/2/5581/445/7057/57630/687/6446/367/1956/64083/598/1026/1646/6715/54206/9076/2821/2153/2230/2309/10628/4478/4129/3717/2908/6720/3158/23558/8837/3297/5562/7049/3490",39
"GO:0009636","response to toxic substance","44/1189","272/18805",0.161764705882353,2.55844011279869,6.72611215815902,8.1113783812054e-09,5.14077168741754e-07,3.68332415972031e-07,"4493/4501/4502/4499/3240/1356/1066/4495/216/5581/5243/4489/6580/445/5444/2938/4155/366/4067/5292/1026/2877/6715/127/9076/213/2643/2627/94241/259/9446/4257/2936/4129/847/10549/2052/2878/6382/23530/373156/5446/4519/4193",44
"GO:0006638","neutral lipid metabolic process","29/1189","138/18805",0.210144927536232,3.32361258395193,7.1175150973973,8.13127331928961e-09,5.14077168741754e-07,3.68332415972031e-07,"5105/2180/3638/84803/718/11057/11343/345/2710/3949/84879/341/13/440503/160851/9388/51099/137964/9663/2822/9926/10998/949/847/116519/350/9489/6720/1374",29
"GO:0006958","complement activation, classical pathway","15/1189","40/18805",0.375,5.93092935239697,8.11048619272438,8.47942750062453e-09,5.30197170093996e-07,3.79882275418378e-07,"735/715/710/716/718/729/733/722/1191/10747/712/725/732/731/727",15
"GO:0001934","positive regulation of protein phosphorylation","58/1189","414/18805",0.140096618357488,2.21574172263462,6.49832185187893,9.34599345264617e-09,5.76398767206816e-07,4.12985371453519e-07,"3084/2690/3479/718/4217/57600/23043/7057/2081/30844/2321/3985/896/1956/4067/7164/5919/5292/1026/51422/54625/8613/4921/54757/3570/3643/7494/5606/10178/351/8797/83666/8829/2147/153090/219771/5604/85440/1942/3717/1981/5629/8737/5770/3280/5062/7422/5906/90/5649/387/8795/972/7525/5879/51429/8826/2260",58
"GO:0061045","negative regulation of wound healing","21/1189","78/18805",0.269230769230769,4.25810312479783,7.49101074889109,9.42092888404814e-09,5.76398767206816e-07,4.12985371453519e-07,"325/710/3273/5054/2266/2243/2244/5627/7057/2161/302/5340/3827/1361/1398/90102/2147/2160/350/4088/5728",21
"GO:0015850","organic hydroxy compound transport","46/1189","293/18805",0.156996587030717,2.48302844332433,6.64689805059307,9.75862011701953e-09,5.90707962402565e-07,4.23237801939716e-07,"8647/1066/7052/8714/5244/345/3949/200931/6580/6342/5444/25987/4792/341/19/5305/1191/302/366/114883/9388/5950/9194/80820/23673/23446/1645/10998/949/32/6256/4129/3931/116519/55640/3840/11309/55207/4864/5007/60/4790/4204/185/1244/10560",46
"GO:0042327","positive regulation of phosphorylation","60/1189","437/18805",0.137299771167048,2.17150731437875,6.43749915978942,1.1114266690359e-08,6.6568607861203e-07,4.76959056972416e-07,"3084/2690/3479/718/4217/57600/23043/7057/2081/30844/2321/3985/896/367/1956/4067/7164/5919/5292/1026/51422/54625/8613/4921/54757/3570/3643/7494/2887/5606/10178/351/8797/83666/8829/2147/153090/219771/5604/85440/1942/3717/1981/5629/8737/5770/3280/5062/7422/5906/90/5649/387/8795/972/7525/5879/51429/8826/2260",60
"GO:0031960","response to corticosteroid","31/1189","157/18805",0.197452229299363,3.12286725986083,6.9393522416477,1.20232002302981e-08,7.12625096983296e-07,5.10590509780095e-07,"5105/2690/2805/6898/2/445/3557/57630/7538/2355/687/6446/1956/133/1026/6715/5207/9076/1369/2309/4129/4537/3717/1036/2908/6382/677/678/3158/8837/3490",31
"GO:0007599","hemostasis","41/1189","248/18805",0.165322580645161,2.61471078976641,6.65011417332076,1.38066220954096e-08,8.09893605390523e-07,5.80282662783738e-07,"6288/710/51129/3273/5054/2266/2243/2244/9060/2158/3083/5873/462/5359/5627/7057/2161/3572/302/4067/725/160851/5340/3570/3827/11234/7006/51156/2821/2153/1361/50848/2147/3717/2160/350/5265/10672/4627/7414/60",41
"GO:0070482","response to oxygen levels","52/1189","358/18805",0.145251396648045,2.29726872495078,6.43829667923092,1.62531943741542e-08,9.43680367234057e-07,6.76139869077329e-07,"6505/51129/2034/5581/7057/2355/54583/133/2308/28996/5352/1026/9124/4921/6095/2022/4609/5467/9839/5230/8994/2627/4535/3163/2309/3708/10449/4540/847/4508/80315/3091/23576/663/677/4088/4519/7009/5770/5163/4512/1374/7422/30001/4538/4193/8837/5465/3297/5562/7049/4204",52
"GO:0019693","ribose phosphate metabolic process","54/1189","379/18805",0.142480211081794,2.25344017610861,6.40427659155669,1.69334227753092e-08,9.73244197894032e-07,6.97322130874773e-07,"229/27115/2203/3479/9060/1723/9615/6774/8870/1503/7498/51733/51422/8460/7378/8459/1806/6095/6822/3643/4539/5167/5207/1969/132/2821/5230/4522/351/4535/151531/22978/4540/79631/4537/4508/204/3091/55022/26137/2618/51727/5236/6390/51085/1740/7372/4538/55526/5465/5562/23786/4726/3607",54
"GO:0043410","positive regulation of MAPK cascade","62/1189","464/18805",0.133620689655172,2.11331965430237,6.30855303816949,1.78901975735196e-08,1.01795224193326e-06,7.29355107392013e-07,"3084/2690/5320/148/10912/3479/2266/2243/2244/9590/64762/4217/23286/5581/3487/4616/3383/23043/7057/57630/2081/2321/7498/367/1956/4067/7164/28996/4853/4921/3570/3643/3672/3340/5606/10178/728/351/56034/8829/4055/1398/153090/1652/5604/344558/1942/3717/9258/6788/11342/8737/5908/5770/7422/975/5906/331/972/8837/8826/2260",62
"GO:0007596","blood coagulation","40/1189","241/18805",0.16597510373444,2.62503097201526,6.59624505983928,1.8474811578e-08,1.0408086918695e-06,7.45731581465284e-07,"6288/710/51129/3273/5054/2266/2243/2244/9060/2158/3083/5873/462/5359/5627/7057/2161/3572/302/4067/725/160851/5340/3570/3827/11234/7006/51156/2153/1361/50848/2147/3717/2160/350/5265/10672/4627/7414/60",40
"GO:0006953","acute-phase response","16/1189","48/18805",0.333333333333333,5.27193720213064,7.69885583170894,1.9377032148322e-08,1.0809344404309e-06,7.74481377816832e-07,"1401/6288/3240/325/5004/3929/2/5359/445/3557/5005/3570/1051/7036/2147/5265",16
"GO:0006635","fatty acid beta-oxidation","20/1189","74/18805",0.27027027027027,4.27454367740322,7.33244076651482,1.9691189503981e-08,1.08779483764711e-06,7.79396800704327e-07,"8647/84879/83752/6342/38/440503/11001/5467/55268/37/10449/32/2108/1666/3030/1892/1374/5465/3032/8660",20
"GO:0036293","response to decreased oxygen levels","49/1189","330/18805",0.148484848484848,2.34840839004001,6.42020048774883,2.06374079883943e-08,1.1291043409035e-06,8.08994748370964e-07,"6505/51129/2034/5581/7057/2355/54583/133/28996/5352/9124/4921/6095/2022/4609/5467/9839/5230/8994/2627/4535/3163/2309/3708/10449/4540/847/80315/3091/23576/663/677/4088/4519/7009/5770/5163/4512/1374/7422/30001/4538/4193/8837/5465/3297/5562/7049/4204",49
"GO:0010883","regulation of lipid storage","17/1189","55/18805",0.309090909090909,4.88852358743023,7.50287729971588,2.53344001438136e-08,1.37288320779333e-06,9.83660468741756e-07,"1401/1066/718/123/4792/19/440503/114885/51099/5467/5771/949/32/6720/1374/5465/4790",17
"GO:0051056","regulation of small GTPase mediated signal transduction","46/1189","303/18805",0.151815181518152,2.40108030988128,6.38759545847127,2.80947348262502e-08,1.50810416189966e-06,1.08054526297981e-06,"2203/57568/7052/3479/345/23362/8997/23365/19/6453/613/57186/4853/29984/11214/23550/10260/7204/55160/7074/57584/143872/23268/90627/3688/23092/8829/396/5516/1398/50848/153090/392/6655/85440/84952/64759/5962/8301/10672/64787/26037/5649/57480/5879/4233",46
"GO:0009743","response to carbohydrate","40/1189","245/18805",0.163265306122449,2.58217332349256,6.47605475025941,2.96054775678451e-08,1.57434735851438e-06,1.1280080139721e-06,"5105/2203/2998/23516/5581/2646/3383/7057/2730/2081/5530/55638/4067/5467/7494/6934/7074/5606/2822/3795/2309/133308/2729/10628/1361/847/3091/26137/677/6720/4088/51085/9971/10723/3158/8891/5007/5465/5562/8660",40
"GO:0050817","coagulation","40/1189","246/18805",0.16260162601626,2.57167668396617,6.44637960191232,3.32432283994807e-08,1.75142564438005e-06,1.25488327086929e-06,"6288/710/51129/3273/5054/2266/2243/2244/9060/2158/3083/5873/462/5359/5627/7057/2161/3572/302/4067/725/160851/5340/3570/3827/11234/7006/51156/2153/1361/50848/2147/3717/2160/350/5265/10672/4627/7414/60",40
"GO:0097305","response to alcohol","43/1189","276/18805",0.155797101449275,2.46405760534367,6.36574317509204,3.70357907183292e-08,1.93333623107608e-06,1.38522083488256e-06,"2690/2203/8647/1066/2289/1582/2/929/5581/9563/57630/687/19/3248/6446/64083/598/1026/6480/1646/80854/9076/94241/2822/2230/2309/4129/847/9962/1981/1036/6720/4519/3158/1374/4538/4193/5465/5562/2534/7049/4204/3490",43
"GO:0030195","negative regulation of blood coagulation","16/1189","50/18805",0.32,5.06105971404542,7.47013139931319,3.75144837766281e-08,1.94052193353649e-06,1.39036933652517e-06,"710/3273/5054/2266/2243/2244/5627/7057/2161/302/5340/3827/1361/2147/2160/350",16
